http://linkedgeodata.org/ontology/opening_hours	
"n_so"	"o"
1	"Su-Mo off; Tu-Fr 12:00-13:30,16:30-21:00; Sa 11:45-13:30,16:30-21:00"
1	"Mo 16:00-20:00; Tu 11:45-14:00,16:30-21:30; We 16:00-20:00; Th 11:45-14:00,16:30-21:30; Fr 11:45-14:00,16:30-?; Sa 11:45-14:00,?"
1	"Mo-Sa 11:00-20:00; Su off"
1	"21 Feb 2013-12 Mar 2013 off"
1	"Mo-Th 16:30-23:00; Fr-Sa 16:30-01:00; Su 16:30-23:00"
1	"Mo-Su 10:00-24:00; Fr,Sa 00:00-01:00,10:00-24:00"
1	"Mo-Su,PH 16:30-23:00"
1	"We-Mo 17:00-00:00"
1	"We-Mo 16:30-23:00"
1	"Su,Mo,We,Th 17:00-23:00; Fr,Sa 17:00-23:30"
1	"Mo-Th 11:00-23:00;Fr,Sa 11:00-24:00;Su,PH 11:00-23:00"
1	"Mo-Sun 08:30-20:00"
1	"Mo-Fr 11:30-20:00, Sa 12:30-20:00"
1	"Ouverture du parc"
1	"Mo-Th 11:00-23:00;Fr 11:00-24:00;Sa 12:00-24:00;Su 12:00-24:00"
1	"Wegen Brand zur Zeit geschlossen"
1	"Tu-Th 15:00-22:50; Fr,Sa 15:00-23:20; Su,PH 14:00-20:20"
1	"Mo-Th,PH 17:00-23:30; Fr,Sa 17:00-24:00; Su 17:00-22:30"
1	"Mo-Fr 11:30-22:00, Sa-Su 11:00-22:00"
1	"Mo-Th 00:00-01:00, 10:00-24:00; Fr 00:00-01:00; 10:00-24:00; Sa 00:00-02:00; 10:00-24:00; Su 00:00-05:00, 11:00-24:00"
1	"24/7 12:00-05:00"
1	"Mo-Fr 00:00-01:00,08:00-24:00; Sa 00:00-03:00,08:00-24:00; Su 00:00-03:00,09:30-24:00"
1	"dec 21 - mar 2: ""winter only"""
1	"dec 21 - mar 21: ""winter only"""
1	"Mo-Fr 09:30-20:00; Su 09:30-18:00"
1	"Mo-Fr 00:00-00:30,07:00-24:00; Sa,Su 00:00-03:00,07:00-24:00"
1	"Su-Th 8:00-2:00; Fr,Sa 8:00-5:00"
1	"Mo-Su 06:00-02:00"
1	"Mo-Th 07:00-02:00; Fr 07:00-05:00; Sa 00:00-24:00; Su 05:00-02:00"
1	"Su-Th 15:00-late; Fr,Sa 12:00-late"
1	"Mo-Th 07:00-00:00; Fr, Sa 07:00-01:00; Su, PH 07:00-00:00"
1	"Su-Th 10:00-04:00; Fr-Sa 10:00-06:00"
1	"Mo-Fr 11:00-14:15,17:00-21:45; Sa,Su 17:00-21:45, PH 17:00-21:45"
1	"Mo-Th 07:00-01:00; Fr-Sa 06:00-05:00; Su 08:00-01:00"
1	"Mo-Sa 17:00-20:00"
1	"Tu-Su 10:00-23:30; Mo off"
1	"We 17:00-22:00;Fr 17:00-22:00;Su 10:00-22:00"
1	"Mo-Fr 07:00-19:00; Sa 08:00-14:00"
1	"Mo-Fr 11:00-19:00 open ""bei schlechtem Wetter geschlossen""; Sa,Su 11:00-19:00"
1	"Mo,Tu 11:00-23:00; We,Th 11:00-24:00; Fr 00:00-02:00,11:00-24:00; Sa 00:00-01:00,12:00-23:00; Su 12:00-23:00"
1	"Mo-Su 11:00-14:30,17:30-23:30"
1	"Mo-Fr 06:00+; Sa-Su 10:00+"
1	"Mitte Mai bis Ende Oktober"
1	"Mo-Sa 10:00-24:00; Su 00:00-01:00,10:00-24:00"
1	"Mo-Th 08:00-19:00; Fr-Sa 08:00-20:00"
1	"Mo-Fr 12:00-14:30,17:00-23:00; We off; Sa,Su 12:00-23:00"
1	"Mo-Th 11:00-24:00; Fr-Sa 11:00-01:00; Su 12:00-23:00"
1	"Mo-Fr 08:00-20:00; Sa 08:30-17:00"
1	"Mo-Th 11:00-02:00; Fr,Sa 11:00-04:00; Su 16:00-02:00"
1	"Mo-Su 9:30-21:30"
1	"Mo-Fr 06:00-22:00; Sa 07:00-14:00"
1	"Su-Tu 11:00-01:00; We-Th 11:00-03:00; Fr 11:00-06:00; Sa 11:00-07:00"
1	"Mo-Sa 11:00-23:00; Su off"
1	"Mo-Su 12:00-03:00"
1	"Mo-We 07:00-24:00; Th-Sa 07:00-02:00, Su, PH 07:00-24:00"
1	"Mo-Fr 11:00-21:30; Sa 12:00-21:30; Su 17:00-21:00"
1	"Th-Fr 13:00-18:00; Sa-Su 10:00-18:00"
1	"Mo 11:30-22:30; Tu off; We-Sa 11:30-22:30; Su 17:00-22:00"
1	"Mo off; Tu,Th,Sa-Su 11:00-14:00,16:00-23:00; We,Fr 11:00-23:00"
1	"Su-We 7:00-2:00; Th-Sa 7:00-7:00"
1	"Mo-Th 09:00-19:00;Fr 09:00-20:00;Sa 16:00-21:00"
1	"Mo-Fr 12:00-22:00; Sa 15:00-21:00; Su 17:00-21:00"
1	"Sonntags wÃƒÂ¤hrend Heimspielen"
1	"Mo-Th 07:00-01:00, Fr-Sa 07:00-04:00, Su 08:00-24:00"
1	"Su-th 11-1;fr-sa 11-3"
1	"Tu-Sa 11:00-21:00"
1	"Mo-Th 09:00-01:00; Fr-Sa 09:00-03:00; Su 09:00-01:00"
1	"Mo-Th 06:30-24:00; Fr 06:30-02:00; Sa 07:00-02:00; Su,PH 07:00-24:00"
1	"Mo-Fr 11:00-14:00,17:00-22:00; Sa 17:45-21:00; Su 17:00-22:00"
1	"Mo-Th,Su 07:00-02:00; Fr-Sa 07:00-03:00"
1	"Mo-Th 11:00-23:00; Fr-Sa 11:00-23:30; Su 11:00-22:30"
1	"Mo-Fr 07:00-24:00; Sa 08:00-02:00; Su 09:00-24:00"
1	"Tu-Fr 11:00-22:00; Sa,Su 12:00-22:00"
1	"Tu-Fr 08:00-19:00;Sa-Su 08:00-20:00"
1	"Mo-Sa 11:00-14:00 / 17:00-22:00-20:00 Sa-Su 11:00-14:00 17:00-23:00"
1	"Mo-Fr 07:00-19:00; Sa 08:00-15:00"
1	"Mo-Th 00:00-03:00,07:00-24:00; Fr 00:00-04:00,07:00-24:00; Sa,Su 00:00-04:00,09:00-24:00"
1	"Mo-Fr 11:00-18:00; Sa 11:00-13:00"
1	"Mo-Th 11:00-23:00; Fr,Sa 11:00-24:00; Su 11:00-22:00"
1	"Mo-Fr 04:00-18:00"
1	"Mo-Su 06:00-23:00 || open ""drive-through only"""
1	"Su-Sa 11:00-21:00"
1	"Mo-Fr 10:00-22:00; Sa 11:00-22:00"
1	"2014 Mar 5 11:30+"
1	"Mo-Th 10:30-18:00; Fr 10:30-17:00"
1	"Mo-Fr 11:00-15:30"
1	"Mo-Fr 05:30-14:00"
1	"Su-Th 10:30-22:00; Fr-Sa 10:30-23:00"
1	"Mo-Fr 09:30-21:30;Sa 12:00-22:00"
1	"Mo-Fr 11:00-19:00; Sa 10:00-15:00"
1	"Mo-Fr 11:00-14:00,17:00-22:15; Sa,Su 16:00-22:15"
1	"Mo-Sa 11:30-22:00;Su 12:30-22:00"
1	"Mo-Su 12:15-23:30; Fr 14:00-23:30"
1	"Mo-Su 07:00-01:00; Fr-Sa 07:00-02:00; PH 07:00-01:00"
1	"Mo-Sa 07:00-00:00, Su 08:00-00:00"
1	"Mo 11:30-19:30; Tu,Th 11:30-20:30; Fr,Sa 11:30-21:00; Su 13:00-19:30; We off"
1	"Mo-We,Su 06:00-02:00;Th 06:00-03:00;Fr,Sa 06:00-04:00"
1	"Mo-Th 17:30-22:00; Fr-Sa 17:30-23:00; Su 16:30-21:00"
1	"Mo-We 11:00-02:00; Th-Sa 11:00-03:00; Su 11:00-02:00"
1	"Mo-Sa 10:30-22:00; Su 15:30-22:00"
1	"Mo-Th,Fr 00:00-01:00,07:00-24:00; Sa 00:00-04:00,07:00-24:00; Su 00:00-04:00,08:00-24:00"
1	"Mo-Fr 08:00-17:00; Sa 10:30-17:00; Su off"
1	"Mo-Th 06:00-24:00; Fr-Sa 06:00-02:00; Su, PH 08:00-24:00"
1	"09:30-22:00; Fr,Sa 09:30-22:30"
1	"bis 23.00"
1	"Tu-Sa 10:00-23:00"
1	"Mo-Sa 08:00-00:00; Su 09:00-00:00"
1	"Mo 24/7; Tu 16:30-21:00; We-Sa 11:30-13:30,16:30-21:00; Su off"
1	"We,Th 18:00-24:00; Fr 00:00-01:00,18:00-24:00; Sa 00:00-03:00,18:00-24:00; Su 00:00-03:00"
1	"Mo-Th 05:00-16:00;Fr 05:00-15:00"
1	"Mo-Th 08:00-03:00; Fr-Sa 08:00-06:00; Su, PH 09:00-03:00"
1	"11:00-15:00 17:30-23:00"
1	"Mo-Sa 07:00-04:00; Su 08:00-04:00"
1	"Mo-Fr 06:00-23:00; Sa-Su 06:00-00:00"
1	"12:00  - 11:00"
1	"Hours: Mon-Sun:  10am - 1:00am"
1	"Mo 08:00-21:00; Tu-Fr 08:00-22:00; Sa 09:00-22:00; Su 11:00-21:00"
1	"Su-Th 10:30-20:00; Fr-Sa 10:30-23:00"
1	"Mo-Sa 11:00-24:00; Su 11:00-23:00"
1	"Tu-Su 17:00+"
1	"Mo-Sa 12:00-14:00,17:00-23:00"
1	"Mo-Su 10:00-22:00; Dec 25: Off; Nov Th[4]: off"
1	"Mo-Sa 06:30-22:00; Su 07:00-22:00"
1	"Mo-Th 07:00-23:00;Fr 07:00-00:00;Sa 08:00-00:00;Su 08:00-23:00"
1	"Mo-Th 12:00-10:45;Fr-Sa 12:00-11:45;Su 12:00-23:00"
1	"Su-Th 10:00-01:00, Fr 10:00-02:00, Sa 10:00-03:00"
1	"Mo-We 11:00-23:00; Th 11:00-05:30; Fr 11:00-06:00; Sa 12:00-06:00; Su 12:00-23:00"
1	"Sa 18:00-22:00"
1	"Su-Th 10:00-00:00, Fr-Sa 10:00-04:00"
1	"Mo-Th 11:00-19:00; Fr-Sa 11:00-17:00; Su 12:00-16:00"
1	"Mo-Th 07:00-24:00; Fr,Sa 00:00-01:00, 07:00-24:00; Su,PH 00:00-01:00, 09:00-24:00"
1	"Mo-Th 00:00-01:00,07:00-24:00; Fr 00:00-02:00,07:00-24:00; Sa,Su 00:00-04:00,07:00-24:00"
1	"Mo-Th 00:00-01:00,08:00-24:00; Fr 00:00-01:00,09:00-24:00; Sa 00:00-03:00,08:00-24:00; Su 00:00-04:00,09:00-24:00"
1	"Mo-Th 06:00-19:00; Fr 06:00-18:00"
1	"Su-Th 10:30-21:30;Fr-Sa 10:30-22:00"
1	"Mo-Fr 9:00-18:00; Sa 9:00-14:00; Su 9:00-13:00"
1	"Su-Th 11:00-24:00"
1	"Mo 08:00-24:00; Tu 08:00-24:00; We 08:00-24:00; Th 08:00-24:00; Fr 09:00-02:00; Sa 09:00-02:00; Su 09:00-24:00"
1	"Mo-We 07:00-02:00; Th-Fr 07:00-03:00; Sa 08:00-02:00; Su 09:00-12:00"
1	"Su-Th 10:00-22:00; Fr-Sa 10:00-23:00; Nov Th[4] off; Dec 25 off"
1	"Mo-Th 11:00-17:00; Fr 11:00-15:00; Sa 11:00-16:00"
1	"Mo-Su 00:00-00:30,10:00-24:00; Fr,Sa 00:00-02:00,10:00-24:00"
1	"Mo-Th 09:00-24:00; Fr,Sa 09:00-04:00, Su 10:00-24:00"
1	"Mo-Sa 08:00-20:00; PH off"
1	"Mo-We 00:00-01:00,07:00-24:00;Th,Fr 00:00-02:00,07:00-24:00;Sa 00:00-05:00,07:00-24:00;Su 00:00-05:00,08:00-24:00"
1	"Mo-Tu 09:00-24:00;Fr 09:00-02:00;Sa 09:00-01:00;Su 10:00-24:00"
1	"Mo-Fr 11:30-21:00; Sa 13:00-21:00"
1	"Mo-Su 08:00-15:00,16:00-22:00"
1	"Su 12:00-22:00; Mo-Sa 11:00-22:00"
1	"Mo-Sa 17:30-23:00; Su 17:30-10:30"
1	"5:00am - 9:00 pm"
1	"M-F: 6:00am-3:30pm, Sat: 6:00am-3:00pm, 6:00am-2:00pm"
1	"5AM-11PM"
1	"Mo-Th 05:30-16:00; Fr 05:30-15:00"
1	"Mo-Su 05:30-00:00"
1	"10:30am - 1:00am"
1	"Mo-Sa 10:30-20:30; Su, Ph off"
1	"Su-Th 10:00-27:00;Fr-Sa 10:00-28:00"
1	"Mo-Sa 10:00-23:00; Su 11:30-23:00"
1	"Mo-Fr 09:30-20:00; Sa 10:00-14:00"
1	"Mo-Sa 08:30-22:00; Su 10:00-21:00"
1	"Mo-Th 10:00-22:30; Fr-Sa 11:00-23:00; Su 11:00-22:30"
1	"Mo-Th 09:00-24:00; Fr,Sa 09:00-02:00, Su 10:00-24:00"
1	"Tu-Sa 12:00-22:00; Su 15:00-22:00"
1	"Mo-Fr 10:00-20:00; Sa 11:00-20:00"
1	"Mo-Fr 00:00-01:00,07:00-24:00; Sa,Su 00:00-04:00,07:00-24:00"
1	"Mo-Sa 09:00-20:00; PH off"
1	"Mo-Th 11:00-21:00; Fr,Sa 11:00-21:30; Su 11:00-20:00"
1	"Mo-Sa 06:00-21:30; Su 07:00-19:00"
1	"Su 10:30-22:00; Mo-We 10:00-23:00; Th 10:30-23:00; Fr-Sa 10:00-24:00"
1	"Mo-We,Su,PH 09:00-00:00; Th 09:00-01:00; Fr,Sa 09:00-02:00"
1	"0800-0100"
1	"We,Th 11:15-13:30,17:30-22:30; Fr,Sa 11:15-13:30,17:30-24:00; Su 11:15-13:30,17:30-23:00"
1	"Rarely"
1	"Tu-Sa 11:30-14:30,17:00-21:00; Su,PH 16:30-21:00; Mo off"
1	"Mo-Sa 10:00-20:30;Su off"
1	"Mo-Su 19:30-04:30"
1	"Mo-Th,Su 11:00-00:00; Fr-Sa 11:00-02:00"
1	"Su-Th 06:00-02:00;Fr-Sa 06:30-04:00"
1	"Mo-Fr 08:00-20:00; Sa-Su 12:00-20:00"
1	"Su-Th 07:30-01:30;Fr-Sa 07:30-03:30"
1	"Mo-Su 10-21"
1	"Mo-Fr 10:00-22:00; Sa 10:00-22:00; Su 06:00-22:00"
1	"Mo-Sa 07:00-20:00;Su 09:00-17:00"
1	"07.00-12.00"
1	"Mo-Fr 11:00-20:00;Sa-Su 12:00-20:00"
1	"Mo-Th 16:00-23:30; We 16:00-20:45; Fr 11:45-23:30; Sa 11:00-23:30; Su 11:30-23:30"
1	"Mo-Th 14:00-24:00; Fr 00:00-01:00,14:00-24:00; Sa,Su 00:00-03:00,14:00-24:00"
1	"Mo-Th 11:30-21:30;Fr-Sa 11:30-22:30;Su 15:30-21:30"
1	"08:00Ã¢â‚¬â€œ22:00"
1	"Mo-Fr 00:00-01:00,10:00-24:00; Sa,Su 00:00-03:00,10:00-24:00"
1	"Mo-Th 06:30-4:00; Fr 06:30-5:00; Sa 07:00-5:00; Su 07:00-4:00"
1	"Mo-Fr 07:00-18:00; Sa 09:00-14:00"
1	"Mo-Fr 07:00-23:00;Sa 08:00-23:00;Su 09:00-22:00"
1	"Mo-Fr 8:30-18:00; Sa 11:00-16:00; Su off"
1	"Mo-Su 17:00-23:00; Fr,Sa 17:00-24:00"
1	"Apr-Oct: Su 10:00-18:00"
1	"Su-Th 11:00-23:00;Fr-Sa 11:00-00:00"
1	"We-Fr"
1	"Mo-Th 11:30-14:00,16:30-22:00; Fr,Sa 11:30-14:00,16:30-22:30"
1	"Su-Th 05:30-23:59;Fr-Sa 05:30-01:00"
1	"Mo-Fr 08:30-16:30; Sa 10:00-15:00; Su off"
1	"Mo-Th 10:00-01:00; Fr-Sa 10:00-03:00; Su 10:00-01:00"
1	"Monday - Friday 7:00 am Ã¢â‚¬â€œ 9:00 pm, Saturday 8:00 am Ã¢â‚¬â€œ 9:00 pm,  Sunday 9:00 am Ã¢â‚¬â€œ 9:00 pm"
1	"Mo-Sa 9-21;Su 10-20"
1	"Mo-Fr 08:00-19:30; Sa 11:00-17:30; Su off"
1	"Mo-Fr 11:30-14:00, 16:30-22:00; Sa 11:30-22:00; Su 17:00-22:00"
1	"Tu-Sa 11:00-22:00; Su 13:00-22:00; PH 13:00-22:00"
1	"Mo-Su 17:00-20:30"
1	"11:00-02:30"
1	"Mo-Fr 11:00-20:00;Sa-Su 13:00-20:00"
1	"Mo-Th 09:00-23:00; Fr-Sa 09:00-24:00; Su 09:00-23:00"
1	"Mo-Fr 08:00-24:00; Sa,Su 00:00-01:00,09:00-24:00"
1	"Monday - Sunday (8:00 am - 12:00 am)"
1	"""http://www.legoland.dk/en/Plan/Opening-hours/"""
1	"Mo-Su 10:00-22:00; Th-Sa 10:00-04:00"
1	"Mo-Th 09:00-01:00; Fr,Sa 09:00-03:00; Su 10:00-01:00"
1	"Mo-Th 11:00-01:00; Fr 12:00-05:00; Sa 14:00-05:00; Su 15:00-00:00"
1	"""Samo ob poletni sezoni / Only in the summer season"""
1	"Su-Th 11:00-20:30; Fr-Sa 11:00-21:30"
1	"10:00-18:00; We off"
1	"Su-Th 10:00-24:00, Fr-Sa 10:00-01:00"
1	"Mo-We 11:30-22:00; Th 11:30-23:00; Fr-Sa 11:30-00:00; Su 12:00-22:00"
1	"Mo-Su 09:30-00:00"
1	"Mo-Th 17:00-22:00; Fr-Sa 17:00-22:30; Su 16:00-22:00"
1	"Feb 20-Oct 19: Mo-Su 12:00-20:00"
1	"Mo-Sa 08:00-24:00; Su 08:00-23:00"
1	"12"
1	"Mo-Fr 05:00-15:00; Sa 08:00-14:00; Su off"
1	"Tu-Su 16:30-22:30; Mo off"
1	"Mo-Fr 07:00-15:00; Sa 09:30-14:00; Su off"
1	"May-Sep: Fr-Sa 17:00-24:00"
1	"Mo 17:00-22:00; Tu-Sa 12:00-14:00,17:00-22:00; Su,PH off"
1	"Tu-Fr 10:00-18:00; Sa 9:00-15:00"
1	"Mo-Fr 08:00-22:00; PH off"
1	"Mo-Th14:00-24:00; Fr 14:00-3:00; Sa 12:00-3:00; Su 12:00-24:00"
1	"Mo-Sa 12:00-22:00, Su,PH 17:00-22:00"
1	"Closed at 12am"
1	"05:30-00:00"
1	"Mo-Sa 08:00-21:00; Su 09:00-21:00"
1	"Sa-Th 10:00-21:30; Fr 10:00-22:30"
1	"Mon-Sat 11am-8pm"
1	"Mo-Fr 11:00-22:30; Sa-Su 12:00-22:30"
1	"Mo-Fr 13:30-23:00; Sa-Su 12:00-23:00"
1	"Su; Mo-Sa off"
1	"Mo-Fr 00:00-01:00,08:00-00:00; Sa 00:00-04:00, 08:00-00:00; Su 00:00-04:00,08:00-00:00"
1	"Mo-Sa 11:00-23:00; Su 13:00-22:00"
1	"Mo-Sa 11:30-14:00;17:00-22:00; Su 11:30-22:00"
1	"11:30-14:00;17:00-22:00"
1	"Mo-Fr 00:00-01:00,08:00-24:00; Sa 00:00-03:00,08:00-24:00; Su 00:00-03:00,09:00-24:00"
1	"Tu 08:00-20:00"
1	"Mo-Fr 05:00-18:00, Sa 06:00-13:00"
1	"Mo-Fr 07:30-18:00; Sa 07:00-13:00"
1	"08:00 - 00:00"
1	"Mo-Fr 09:00-23:00;Sa-Su 10:00-23:00"
1	"Standard restaurant hours are 10:30 AM to 10:00 PM, but hours may vary by location and season."
1	"Mo-Fr 10:00-22:00; Sa 10:00-23:00; Su 12:00-22:00"
1	"Su-Th 15:00-23:00; Fr,Sa 12:00-23:30"
1	"Su-Th 12:00-23:00;Fr-Sa 12:00-23:30"
1	"Mo-Sa 11:00-21:00; Jun-Aug: Su 16:30-21:00"
1	"Mo-Fr 08:00-19:00;Sa 07:00-15:30"
1	"Mo-Th 00:00-01:00,07:00-24:00;Fr,Sa 00:00-05:15,07:00-24:00;Su 00:00-01:00,08:00-24:00"
1	"lobby 10:00-22:00;drive-thu 10:00-01:00"
1	"Mo-Th 09:00-24:00; Fr-Sa 09:00-01:00; Su 09:00-24:00"
1	"09:30-17:00"
1	"Mo-Sa 11:30-22:30; Su,PH 13:00-22:30"
1	"Mo-Th 11:30-23:00;Fr-Sa 11:30-01:00;Su 12:00-23:00"
1	"Mo off; Tu-Th 11:00-21:30; Fr-Sa 11:00-21:45"
1	"Mo-Fr 11:00-22:00; Su, PH 13:00-21:30; Sa off"
1	"We,Th 11:30-13:30,17:30-22:00; Fr 11:30-13:30,17:30-23:00; Sa,Su 11:30-14:00,17:30-22:00"
1	"Mo-Fr 00:00-02:00,07:00-24:00; Sa 00:00-03:00,07:00-24:00; Su 00:00-05:00,08:00-24:00"
1	"Mo-Th 10:30-24:00, Fr-Sa 10:30-01:00, Su 11:00-24:00"
1	"Th,Fr 16:30-22:00; Sa,Su 12:00-22:00"
1	"Mo-Su 09:00-20:00; Fr,Sa 09:00-21:00"
1	"Tu-Sa 11:30-22:30; Su,PH 13:00-22:30; Mo off"
1	"Mo-Th 10:30-3:00; Fr-Sa 10:30-4:00; Su 10:30-2:00"
1	"Mo-Fr 13:30-20:30"
1	"Mo-Th 11:00-22:00; Fr 15:00-22:00; Sa 12:00-22:00"
1	"Mo-Th 09:00-01:00;Fr-Sa 09:00-02:00;Su 10:00-01:00"
1	"Su,Mo-Th 10:00-23:00; Fr-Sa 10:00-24:00"
1	"Mo-Th 08:00-24:00; Fr 08:00-02:00; Sa 09:00-02:00; Su 09:00-24:00"
1	"Mo-Th 07:00-24:00; Fr-Sa 07:00-02:00; Su 08:00-24:00"
1	"Su-Th 06:00-01:00;Fr,Sa,SH,PH 00:00-24:00 || open ""drive in only"""
1	"Mo-Th 10:00-01:00; Fr-Sa 10:00-03:00; Su 10:00-24:00"
1	"Mo-Th 12:00-21:00; Fr 11:00-24:00; Sa 00:00-06:00,11:00-24:00; Su 00:00-06:00"
1	"Mo-Fr 11:00-14:00,17:00-22:00; Sa,Su,PH 17:00-22:00"
1	"Mo-Fr 11:00-14:00,17:00-23:00;Sa 13:00-23:00; Su,PH 11:00-23:00"
1	"Mo-Th 09:00-02:00;Fr 09:00-05:00;Sa 10:00-05:00;Su 10:00-01:00"
1	"Th 22:30-24:00; Fr,Sa 00:00-04:00,22:30-24:00; Su 00:00-04:00"
1	"Mo-Th 00:00-02:00,07:00-24:00; Fr 07:00-24:00; Sa-Su 00:00-05:00,07:00-24:00"
1	"Mo off; Tu-Sa 11:30-13:30,17:30-21:30; We off; Su,PH 17:30-21:30"
1	"Mo-We 11:00-22:00; Th-Sa 11:00-06:00"
1	"Mo-Fr 00:00-01:00,07:00-24:00; Sa 00:00-03:00,07:00-24:00; Su 00:00-04:00,08:00-24:00"
1	"Su-Fr 10:30-01:00; Fr-Sa 10:30-01:30; Sa-Su 10:30-01:30"
1	"6am-11pm"
1	"Su-Th 12:00-20:00; Fr-Sa 12:00-21:00"
1	"Mo-Su 12:00-14:00,17:00-22:00"
1	"Mo-Sa 0630-22:00"
1	"Mo-Su 00:00-02:00,06:00-24:00; Fr,Sa 00:00-05:00,06:00-24:00"
1	"Mo-Th 07:00-03:00, Fr 07:00-04:00, Sa 06:30-04:00, Su 06:30-02:00"
1	"Mo-Th 11:00-22:30; Fr,Sa 11:00-23:00; Su 11:00-22:00"
1	"Mo-We 07:00-22:30; Th,Fr 07:00-23:00; Sa 08:00-22:30; Su 08:30-22:30"
1	"Mo-Th 11:00-22:30; Fr-Sa 10:30-23:00; Su 12:00-22:00"
1	"Mo-Sa 11:30-21:30; Su 16:30-21:00"
1	"Su-Th 06:00-01:00; Fr-Sa 06:00-05:59"
1	"Mo-Th 12:00-14:00,17:30-24:00; Fr 17:00-24:00; Sa-Su 12:00-14:00,17:30-24:00"
1	"""Seasonal"""
1	"Mo-Su 18:00-23:00; Tu off"
1	"Permanently Closed"
1	"Mo-Su 12:30-15:00,19:30-23:30; Tu off"
1	"6:00-22:00"
1	"Mo-Fr 09:00-15:00; Sa closed; Su closed"
1	"10:00 - 20:30"
1	"17:00-21:00"
1	"Mo-Sa 11:30-14:00,16:30-21:00; Su off"
1	"9:00 am Ã¢â‚¬â€œ 11:00 pm"
1	"6:00 am Ã¢â‚¬â€œ 11:00 pm"
1	"5:00 am Ã¢â‚¬â€œ 11:00 pm or 12 PM"
1	"Su-Th 06:00-22:00; Fr-Sa 06:00-23:00"
1	"Mo-Fr 07:30-22:30; Sa 10:30-19:00; Su off"
1	"Segunda: das 18:30 atÃƒÂ© as 0:00 e da Quarta - Domingo: 18:30 atÃƒÂ© as 0:00"
1	"Mo-Fr 11:00-22:00; Su 11:30-19:00"
1	"Sa-Th 11:00-22:00; Fr 11:00-23:00"
1	"Mo-Fr 10:00-19:00; Sa 10:00 -17:00"
1	"Su-Th 05:00-22:00; Fr-Sa 05:00-23:00"
1	"Mo-Sa 06:00-0:00; Su 07:00-0:00"
1	"07:00-04:00"
1	"Mo-Th 09:00-01:00; Fr-Sa 09:00-03:00; Su 9:30-01:00"
1	"Su-Th 08:00-00:00; Fr-Sa 08:00-01:00"
1	"Tu-Th 17:00-23:30; Fr-Su 17:00-24:00"
1	"Mo-Sa 12:00-22:00; Su 13:00-22:00"
1	"Tu-Fr 10:30-14:00,17:00-21:00; Sa,Su 17:00-21:00"
1	"Mo-Fr 00:00-02:00,09:30-24:00; Sa,Su 00:00-04:00,09:30-24:00"
1	"Mo-Su 10:30-21:00; Th-Sa 10:30-22:00"
1	"Mo-Fr 7:00-23:00; Sa-Su 7:00-2:00"
1	"Su-Th 09:00-01:00, Fr-Sa 09:00-03:00"
1	"Su-Th 17:00-23:30; Tu off; Fr,Sa 17:00-24:00"
1	"Mo-Th 08:00-24:00; Fr, Sa 08:00-02:00; Su 09:00-00:00"
1	"Mo-Sa 11:30-13:30, 18:00-22:00; Su 18:00-22:00"
1	"Mo-Fr 11:00-20:00; Sa 11:00-18:00; Su off"
1	"Mo-Fr 08:00-24:00; Sa,Su 00:00-02:00,10:00-24:00"
1	"Mo-Th 10:00-23:00; Fr 10:00-24:00, Sa-Su 09:00-24:00"
1	"Mo-Th 08:30-00:00; Fr 08:30-01:00; Sa 09:00-01:00; Su 09:00-00:00"
1	"Tu-Sa 12:00-21:30;Su 11:30-19:30"
1	"Mo-Su 07:00-01:00 open ""McDonald's""; Mo-Su 24/7 open ""McDrive"""
1	"Mo-Th 07:00-24:00; Fr-Sa 07:00-03:00; Su 08:00-24:00"
1	"Mo 06:00-01:00; Tu-Th,Su 07:00-01:00; Fr-Sa 07:00-07:00"
1	"Mo-Th 08:00-01:00; Fr 08:00-04:00; Sa 08:00-05:00; Su 09:00-01:00"
1	"Mo-Fr 08:00-19:00; Su 10:00-12:00"
1	"06:00-20:00"
1	"Mo-Sa 11:30-14:30, 17:00-21:30; Su 12:00 - 21:30"
1	"Mo-Fr 08:00-16:00;Sa 09:00-13:00"
1	"Mo-Th 11:30-23:30; Fr 11:30-24:00; Sa 00:00-01:00,11:30-24:00; Su 00:00-01:00"
1	"Mo-We 16:00-11:00; Th 16:00-00:00; Fr,Su 12:00-00:00"
1	"mo-we 10:30-18:30; th 10:30-21:00; fr-su 8:30-18:30"
1	"Mo-Fr 09:30-20:00; Sa 09:30-16:00"
1	"10:30 am - 11:00 pm"
1	"9:30 am - 12:00 am"
1	"10:00 am - 10:30 pm"
1	"6:00 am - 10:30 pm"
1	"10:30 am - 10:30 pm"
1	"Su-Th 10:00-03:00; Fr-Sa 10:00-04:00"
1	"Mo-Th 08:00-23:00; Fr, Sa 08:00-24:00; Su 08:00-23:30"
1	"Sep-Apr: We-Mo 11:00-21:00; Th off; May-Aug: We-Mo 11:00-22:00; Th off"
1	"Mo-Fr 00:00-01:00,08:30-24:00; Sa,Su 00:00-02:00,08:30-24:00"
1	"Mo-Sa 1030-2100, Su 1100-1900"
1	"lobby: 04:45-23:15; drive_through: 24/7"
1	"7:00 AM - 10:00 PM"
1	"10:30 AM - 12:00 AM"
1	"Mo-Su 00:00-00:30,12:30-24:00"
1	"Sa,Su 10:00-20:00"
1	"Mo-Sa 11:00-22:30; Tu off"
1	"Mo-Fr 11:00-18:00; Sa 11:00-15:00"
